,Day,rBias,Fly ID,Drug Treatment,Batch #,Date
236,3,0.24,45,5-HTP,2,1/27
237,3,,46,5-HTP,2,1/27
238,3,,47,5-HTP,2,1/27
239,3,0.7523076923,48,5-HTP,2,1/27
240,3,0.4046822742,49,5-HTP,2,1/27
241,3,0.4751381215,50,5-HTP,2,1/27
242,3,,51,5-HTP,2,1/27
243,3,0.3073593074,52,5-HTP,2,1/27
244,3,0.4364820847,53,5-HTP,2,1/27
245,3,0.5081585082,54,5-HTP,2,1/27
246,3,0.35460992909999994,55,5-HTP,2,1/27
247,3,0.5192307692,56,5-HTP,2,1/27
248,3,,57,5-HTP,2,1/27
249,3,0.53125,58,5-HTP,2,1/27
250,3,,59,5-HTP,2,1/27
251,3,0.5762331839,60,5-HTP,2,1/27
252,3,0.5109489051,61,5-HTP,2,1/27
253,3,0.6081560284,62,5-HTP,2,1/27
254,3,,63,5-HTP,2,1/27
255,3,0.49295774649999996,64,5-HTP,2,1/27
256,3,0.4568245125,65,5-HTP,2,1/27
257,3,0.46967340590000006,66,5-HTP,2,1/27
258,3,0.4166666667,67,5-HTP,2,1/27
259,3,0.4476190476,68,5-HTP,2,1/27
260,3,0.5833333333,69,5-HTP,2,1/27
261,3,,70,5-HTP,2,1/27
262,3,0.5761511215999999,71,5-HTP,2,1/27
263,3,,72,5-HTP,2,1/27
264,3,,73,5-HTP,2,1/27
265,3,0.5760000000000001,74,5-HTP,2,1/27
266,3,,75,5-HTP,2,1/27
267,3,0.4320754717,76,5-HTP,2,1/27
268,3,0.4565560821,77,5-HTP,2,1/27
269,3,,78,5-HTP,2,1/27
270,3,0.2959183673,79,5-HTP,2,1/27
271,3,0.5383360522,80,5-HTP,2,1/27
272,3,0.4205298013,81,5-HTP,2,1/27
273,3,,82,5-HTP,2,1/27
274,3,0.5084269663000001,83,5-HTP,2,1/27
275,3,0.2658227848,84,5-HTP,2,1/27
276,3,0.6057692308,85,5-HTP,2,1/27
277,3,0.5492371706,86,5-HTP,2,1/27
278,3,,87,5-HTP,2,1/27
279,3,,88,5-HTP,2,1/27
280,3,,89,5-HTP,2,1/27
281,3,0.5036927622,90,5-HTP,2,1/27
282,3,,91,5-HTP,2,1/27
283,3,0.4117647059,92,5-HTP,2,1/27
284,3,0.5111111111,93,5-HTP,2,1/27
285,3,0.45454545450000006,94,5-HTP,2,1/27
286,3,,95,5-HTP,2,1/27
287,3,0.4104477612,96,5-HTP,2,1/27
288,8,,1,5-HTP,2,2/1
289,8,,2,5-HTP,2,2/1
290,8,,3,5-HTP,2,2/1
291,8,,4,5-HTP,2,2/1
292,8,,5,5-HTP,2,2/1
293,8,,6,5-HTP,2,2/1
294,8,0.5510835913000001,7,5-HTP,2,2/1
295,8,,8,5-HTP,2,2/1
296,8,,9,5-HTP,2,2/1
297,8,,10,5-HTP,2,2/1
298,8,,11,5-HTP,2,2/1
299,8,0.7917917918,12,5-HTP,2,2/1
300,8,,13,5-HTP,2,2/1
301,8,,14,5-HTP,2,2/1
302,8,0.5572519084,15,5-HTP,2,2/1
303,8,0.3314285714,16,5-HTP,2,2/1
304,8,,17,5-HTP,2,2/1
305,8,,18,5-HTP,2,2/1
306,8,0.6319018405,19,5-HTP,2,2/1
307,8,0.36,20,5-HTP,2,2/1
308,8,,21,5-HTP,2,2/1
309,8,,22,5-HTP,2,2/1
310,8,0.2110091743,23,5-HTP,2,2/1
311,8,0.536036036,24,5-HTP,2,2/1
312,8,,25,5-HTP,2,2/1
313,8,0.48824593130000005,26,5-HTP,2,2/1
314,8,,27,5-HTP,2,2/1
315,8,,28,5-HTP,2,2/1
316,8,,29,5-HTP,2,2/1
317,8,0.4227642276,30,5-HTP,2,2/1
318,8,0.539306847,31,5-HTP,2,2/1
319,8,,32,5-HTP,2,2/1
320,8,,33,5-HTP,2,2/1
321,8,0.625,34,5-HTP,2,2/1
322,8,0.5268817204,35,5-HTP,2,2/1
323,8,,36,5-HTP,2,2/1
324,8,,37,5-HTP,2,2/1
325,8,,38,5-HTP,2,2/1
326,8,0.4393939394,39,5-HTP,2,2/1
327,8,,40,5-HTP,2,2/1
328,8,,41,5-HTP,2,2/1
329,8,0.6804123711,42,5-HTP,2,2/1
330,8,0.3173076923,43,5-HTP,2,2/1
331,8,,44,5-HTP,2,2/1
332,8,,45,5-HTP,2,2/1
333,8,0.6216216216,46,5-HTP,2,2/1
334,8,0.3671096346,47,5-HTP,2,2/1
335,8,0.5462184874,48,5-HTP,2,2/1
336,8,,49,5-HTP,2,2/1
337,8,,50,5-HTP,2,2/1
338,8,,51,5-HTP,2,2/1
339,8,0.3745819398,52,5-HTP,2,2/1
340,8,,53,5-HTP,2,2/1
341,8,,54,5-HTP,2,2/1
342,8,,55,5-HTP,2,2/1
343,8,0.4462809917,56,5-HTP,2,2/1
344,8,,57,5-HTP,2,2/1
345,8,0.7074829932,58,5-HTP,2,2/1
346,8,0.6768292683,59,5-HTP,2,2/1
347,8,,60,5-HTP,2,2/1
348,8,,61,5-HTP,2,2/1
349,8,,62,5-HTP,2,2/1
350,8,0.6628571429,63,5-HTP,2,2/1
351,8,0.45992366409999996,64,5-HTP,2,2/1
352,8,,65,5-HTP,2,2/1
353,8,0.5104166667,66,5-HTP,2,2/1
354,8,,67,5-HTP,2,2/1
355,8,,68,5-HTP,2,2/1
356,8,,69,5-HTP,2,2/1
357,8,,70,5-HTP,2,2/1
358,8,,71,5-HTP,2,2/1
359,8,,72,5-HTP,2,2/1
360,8,,73,5-HTP,2,2/1
361,8,0.3450704225,74,5-HTP,2,2/1
362,8,,75,5-HTP,2,2/1
363,8,,76,5-HTP,2,2/1
364,8,0.46380697049999997,77,5-HTP,2,2/1
365,8,0.4673913043,78,5-HTP,2,2/1
366,8,,79,5-HTP,2,2/1
367,8,,80,5-HTP,2,2/1
368,8,0.5086206897,81,5-HTP,2,2/1
369,8,,82,5-HTP,2,2/1
370,8,0.22697368420000003,83,5-HTP,2,2/1
371,8,,84,5-HTP,2,2/1
372,8,,85,5-HTP,2,2/1
373,8,,86,5-HTP,2,2/1
374,8,,87,5-HTP,2,2/1
375,8,0.502283105,88,5-HTP,2,2/1
376,8,,89,5-HTP,2,2/1
377,8,0.7206477733,90,5-HTP,2,2/1
378,8,0.3854961832,91,5-HTP,2,2/1
379,8,0.5,92,5-HTP,2,2/1
380,8,,93,5-HTP,2,2/1
381,8,,94,5-HTP,2,2/1
382,8,,95,5-HTP,2,2/1
383,8,0.3778501629,96,5-HTP,2,2/1
384,9,0.4597701149,1,5-HTP,2,2/2
385,9,,2,5-HTP,2,2/2
386,9,,3,5-HTP,2,2/2
387,9,0.3707865169,4,5-HTP,2,2/2
388,9,0.6310160428,5,5-HTP,2,2/2
389,9,0.49863013700000003,6,5-HTP,2,2/2
390,9,0.5047619047999999,7,5-HTP,2,2/2
391,9,0.5582822086,8,5-HTP,2,2/2
392,9,,9,5-HTP,2,2/2
393,9,0.6617647059,10,5-HTP,2,2/2
394,9,,11,5-HTP,2,2/2
395,9,,12,5-HTP,2,2/2
396,9,0.2016806723,13,5-HTP,2,2/2
397,9,,14,5-HTP,2,2/2
398,9,0.5343137255,15,5-HTP,2,2/2
399,9,,16,5-HTP,2,2/2
400,9,,17,5-HTP,2,2/2
401,9,0.4378698225,18,5-HTP,2,2/2
402,9,0.5448504983,19,5-HTP,2,2/2
403,9,0.5871404399,20,5-HTP,2,2/2
404,9,,21,5-HTP,2,2/2
405,9,0.523364486,22,5-HTP,2,2/2
406,9,,23,5-HTP,2,2/2
407,9,,24,5-HTP,2,2/2
408,9,,25,5-HTP,2,2/2
409,9,,26,5-HTP,2,2/2
410,9,,27,5-HTP,2,2/2
411,9,,28,5-HTP,2,2/2
412,9,,29,5-HTP,2,2/2
413,9,,30,5-HTP,2,2/2
414,9,,31,5-HTP,2,2/2
415,9,,32,5-HTP,2,2/2
416,9,0.6313799622,33,5-HTP,2,2/2
417,9,,34,5-HTP,2,2/2
418,9,,35,5-HTP,2,2/2
419,9,,36,5-HTP,2,2/2
420,9,0.5576208178000001,37,5-HTP,2,2/2
421,9,0.7337367625,38,5-HTP,2,2/2
422,9,,39,5-HTP,2,2/2
423,9,,40,5-HTP,2,2/2
424,9,,41,5-HTP,2,2/2
425,9,,42,5-HTP,2,2/2
426,9,0.3113207547,43,5-HTP,2,2/2
427,9,,44,5-HTP,2,2/2
428,9,,45,5-HTP,2,2/2
429,9,,46,5-HTP,2,2/2
430,9,,47,5-HTP,2,2/2
431,9,0.6091954023,48,5-HTP,2,2/2
432,9,0.2853403141,49,5-HTP,2,2/2
433,9,0.5747126437,50,5-HTP,2,2/2
434,9,,51,5-HTP,2,2/2
435,9,,52,5-HTP,2,2/2
436,9,0.5,53,5-HTP,2,2/2
437,9,0.34090909090000004,54,5-HTP,2,2/2
438,9,,55,5-HTP,2,2/2
439,9,,56,5-HTP,2,2/2
440,9,0.4876033058,57,5-HTP,2,2/2
441,9,,58,5-HTP,2,2/2
442,9,,59,5-HTP,2,2/2
443,9,,60,5-HTP,2,2/2
444,9,0.5,61,5-HTP,2,2/2
445,9,0.5551601423,62,5-HTP,2,2/2
446,9,,63,5-HTP,2,2/2
447,9,,64,5-HTP,2,2/2
448,9,0.49132947979999997,65,5-HTP,2,2/2
449,9,0.3737166324,66,5-HTP,2,2/2
450,9,,67,5-HTP,2,2/2
451,9,,68,5-HTP,2,2/2
452,9,,69,5-HTP,2,2/2
453,9,0.4019607843,70,5-HTP,2,2/2
454,9,,71,5-HTP,2,2/2
455,9,0.7720588235,72,5-HTP,2,2/2
456,9,0.4222222222,73,5-HTP,2,2/2
457,9,,74,5-HTP,2,2/2
458,9,,75,5-HTP,2,2/2
459,9,0.3542857143,76,5-HTP,2,2/2
460,9,0.11111111109999999,77,5-HTP,2,2/2
461,9,,78,5-HTP,2,2/2
462,9,,79,5-HTP,2,2/2
463,9,0.3992537313,80,5-HTP,2,2/2
464,9,0.753030303,81,5-HTP,2,2/2
465,9,,82,5-HTP,2,2/2
466,9,,83,5-HTP,2,2/2
467,9,0.696,84,5-HTP,2,2/2
468,9,0.6625,85,5-HTP,2,2/2
469,9,0.3412816692,86,5-HTP,2,2/2
470,9,,87,5-HTP,2,2/2
471,9,,88,5-HTP,2,2/2
472,9,0.3898916968,89,5-HTP,2,2/2
473,9,0.506122449,90,5-HTP,2,2/2
474,9,,91,5-HTP,2,2/2
475,9,,92,5-HTP,2,2/2
476,9,0.6857142856999999,93,5-HTP,2,2/2
477,9,,94,5-HTP,2,2/2
478,9,,95,5-HTP,2,2/2
479,9,,96,5-HTP,2,2/2
480,10,,1,5-HTP,2,2/3
481,10,,2,5-HTP,2,2/3
482,10,,3,5-HTP,2,2/3
483,10,,4,5-HTP,2,2/3
484,10,,5,5-HTP,2,2/3
485,10,,6,5-HTP,2,2/3
486,10,0.49545454549999995,7,5-HTP,2,2/3
487,10,0.46938775509999997,8,5-HTP,2,2/3
488,10,,9,5-HTP,2,2/3
489,10,,10,5-HTP,2,2/3
490,10,0.4319727891,11,5-HTP,2,2/3
491,10,,12,5-HTP,2,2/3
492,10,0.517571885,13,5-HTP,2,2/3
493,10,,14,5-HTP,2,2/3
494,10,,15,5-HTP,2,2/3
495,10,0.4080996885,16,5-HTP,2,2/3
496,10,0.5337078652,17,5-HTP,2,2/3
497,10,,18,5-HTP,2,2/3
498,10,,19,5-HTP,2,2/3
499,10,,20,5-HTP,2,2/3
500,10,0.4622222222,21,5-HTP,2,2/3
501,10,,22,5-HTP,2,2/3
502,10,,23,5-HTP,2,2/3
503,10,,24,5-HTP,2,2/3
504,10,0.5256410256,25,5-HTP,2,2/3
505,10,,26,5-HTP,2,2/3
506,10,0.5531914894,27,5-HTP,2,2/3
507,10,,28,5-HTP,2,2/3
508,10,,29,5-HTP,2,2/3
509,10,,30,5-HTP,2,2/3
510,10,0.3986928105,31,5-HTP,2,2/3
511,10,,32,5-HTP,2,2/3
512,10,,33,5-HTP,2,2/3
513,10,,34,5-HTP,2,2/3
514,10,,35,5-HTP,2,2/3
515,10,,36,5-HTP,2,2/3
516,10,,37,5-HTP,2,2/3
517,10,,38,5-HTP,2,2/3
518,10,,39,5-HTP,2,2/3
519,10,,40,5-HTP,2,2/3
520,10,,41,5-HTP,2,2/3
521,10,,42,5-HTP,2,2/3
522,10,,43,5-HTP,2,2/3
523,10,0.6174863388,44,5-HTP,2,2/3
524,10,,45,5-HTP,2,2/3
525,10,,46,5-HTP,2,2/3
526,10,,47,5-HTP,2,2/3
527,10,,48,5-HTP,2,2/3
528,10,0.5416666667,49,5-HTP,2,2/3
529,10,,50,5-HTP,2,2/3
530,10,,51,5-HTP,2,2/3
531,10,,52,5-HTP,2,2/3
532,10,,53,5-HTP,2,2/3
533,10,0.44375,54,5-HTP,2,2/3
534,10,,55,5-HTP,2,2/3
535,10,,56,5-HTP,2,2/3
536,10,,57,5-HTP,2,2/3
537,10,,58,5-HTP,2,2/3
538,10,0.6187683284000001,59,5-HTP,2,2/3
539,10,0.5504587156,60,5-HTP,2,2/3
540,10,,61,5-HTP,2,2/3
541,10,,62,5-HTP,2,2/3
542,10,,63,5-HTP,2,2/3
543,10,0.6386363636,64,5-HTP,2,2/3
544,10,,65,5-HTP,2,2/3
545,10,,66,5-HTP,2,2/3
546,10,,67,5-HTP,2,2/3
547,10,,68,5-HTP,2,2/3
548,10,,69,5-HTP,2,2/3
549,10,,70,5-HTP,2,2/3
550,10,,71,5-HTP,2,2/3
551,10,,72,5-HTP,2,2/3
552,10,,73,5-HTP,2,2/3
553,10,,74,5-HTP,2,2/3
554,10,,75,5-HTP,2,2/3
555,10,,76,5-HTP,2,2/3
556,10,0.6046511628,77,5-HTP,2,2/3
557,10,0.2956521739,78,5-HTP,2,2/3
558,10,,79,5-HTP,2,2/3
559,10,,80,5-HTP,2,2/3
560,10,,81,5-HTP,2,2/3
561,10,0.595,82,5-HTP,2,2/3
562,10,,83,5-HTP,2,2/3
563,10,,84,5-HTP,2,2/3
564,10,,85,5-HTP,2,2/3
565,10,,86,5-HTP,2,2/3
566,10,,87,5-HTP,2,2/3
567,10,,88,5-HTP,2,2/3
568,10,,89,5-HTP,2,2/3
569,10,0.39495798320000003,90,5-HTP,2,2/3
570,10,,91,5-HTP,2,2/3
571,10,,92,5-HTP,2,2/3
572,10,,93,5-HTP,2,2/3
573,10,,94,5-HTP,2,2/3
574,10,,95,5-HTP,2,2/3
575,10,0.462585034,96,5-HTP,2,2/3
576,15,,1,5-HTP,2,2/8
577,15,,2,5-HTP,2,2/8
578,15,,3,5-HTP,2,2/8
579,15,,4,5-HTP,2,2/8
580,15,,5,5-HTP,2,2/8
581,15,,6,5-HTP,2,2/8
582,15,,7,5-HTP,2,2/8
583,15,0.5695364238,8,5-HTP,2,2/8
584,15,,9,5-HTP,2,2/8
585,15,,10,5-HTP,2,2/8
586,15,,11,5-HTP,2,2/8
587,15,,12,5-HTP,2,2/8
588,15,0.4447592068,13,5-HTP,2,2/8
589,15,,14,5-HTP,2,2/8
590,15,,15,5-HTP,2,2/8
591,15,0.456928839,16,5-HTP,2,2/8
592,15,0.44407894740000003,17,5-HTP,2,2/8
593,15,,18,5-HTP,2,2/8
594,15,,19,5-HTP,2,2/8
595,15,,20,5-HTP,2,2/8
596,15,0.4474885845,21,5-HTP,2,2/8
597,15,,22,5-HTP,2,2/8
598,15,,23,5-HTP,2,2/8
599,15,,24,5-HTP,2,2/8
600,15,0.6961325967,25,5-HTP,2,2/8
601,15,,26,5-HTP,2,2/8
602,15,0.3866666667,27,5-HTP,2,2/8
603,15,,28,5-HTP,2,2/8
604,15,,29,5-HTP,2,2/8
605,15,,30,5-HTP,2,2/8
606,15,0.40404040399999996,31,5-HTP,2,2/8
607,15,,32,5-HTP,2,2/8
608,15,0.8235294118,33,5-HTP,2,2/8
609,15,,34,5-HTP,2,2/8
610,15,0.683908046,35,5-HTP,2,2/8
611,15,,36,5-HTP,2,2/8
612,15,,37,5-HTP,2,2/8
613,15,,38,5-HTP,2,2/8
614,15,,39,5-HTP,2,2/8
615,15,,40,5-HTP,2,2/8
616,15,,41,5-HTP,2,2/8
617,15,,42,5-HTP,2,2/8
618,15,,43,5-HTP,2,2/8
619,15,,44,5-HTP,2,2/8
620,15,,45,5-HTP,2,2/8
621,15,,46,5-HTP,2,2/8
622,15,,47,5-HTP,2,2/8
623,15,,48,5-HTP,2,2/8
624,15,0.45098039219999997,49,5-HTP,2,2/8
625,15,,50,5-HTP,2,2/8
626,15,,51,5-HTP,2,2/8
627,15,,52,5-HTP,2,2/8
628,15,,53,5-HTP,2,2/8
629,15,,54,5-HTP,2,2/8
630,15,,55,5-HTP,2,2/8
631,15,,56,5-HTP,2,2/8
632,15,,57,5-HTP,2,2/8
633,15,,58,5-HTP,2,2/8
634,15,0.38,59,5-HTP,2,2/8
635,15,0.4539877301,60,5-HTP,2,2/8
636,15,,61,5-HTP,2,2/8
637,15,,62,5-HTP,2,2/8
638,15,,63,5-HTP,2,2/8
639,15,0.4909747292,64,5-HTP,2,2/8
640,15,,65,5-HTP,2,2/8
641,15,,66,5-HTP,2,2/8
642,15,,67,5-HTP,2,2/8
643,15,,68,5-HTP,2,2/8
644,15,,69,5-HTP,2,2/8
645,15,,70,5-HTP,2,2/8
646,15,,71,5-HTP,2,2/8
647,15,,72,5-HTP,2,2/8
648,15,,73,5-HTP,2,2/8
649,15,,74,5-HTP,2,2/8
650,15,,75,5-HTP,2,2/8
651,15,,76,5-HTP,2,2/8
652,15,0.5158227848,77,5-HTP,2,2/8
653,15,0.52,78,5-HTP,2,2/8
654,15,,79,5-HTP,2,2/8
655,15,,80,5-HTP,2,2/8
656,15,,81,5-HTP,2,2/8
657,15,0.4937888199,82,5-HTP,2,2/8
658,15,,83,5-HTP,2,2/8
659,15,0.5744680851,84,5-HTP,2,2/8
660,15,,85,5-HTP,2,2/8
661,15,,86,5-HTP,2,2/8
662,15,,87,5-HTP,2,2/8
663,15,,88,5-HTP,2,2/8
664,15,,89,5-HTP,2,2/8
665,15,0.5226337449,90,5-HTP,2,2/8
666,15,0.47280334729999995,91,5-HTP,2,2/8
667,15,,92,5-HTP,2,2/8
668,15,0.3164556962,93,5-HTP,2,2/8
669,15,,94,5-HTP,2,2/8
670,15,,95,5-HTP,2,2/8
671,15,,96,5-HTP,2,2/8
672,16,,1,5-HTP,2,2/9
673,16,,2,5-HTP,2,2/9
674,16,,3,5-HTP,2,2/9
675,16,0.3272727273,4,5-HTP,2,2/9
676,16,,5,5-HTP,2,2/9
677,16,0.2185430464,6,5-HTP,2,2/9
678,16,,7,5-HTP,2,2/9
679,16,0.37735849060000004,8,5-HTP,2,2/9
680,16,,9,5-HTP,2,2/9
681,16,,10,5-HTP,2,2/9
682,16,,11,5-HTP,2,2/9
683,16,,12,5-HTP,2,2/9
684,16,0.396039604,13,5-HTP,2,2/9
685,16,,14,5-HTP,2,2/9
686,16,0.6217765043,15,5-HTP,2,2/9
687,16,,16,5-HTP,2,2/9
688,16,,17,5-HTP,2,2/9
689,16,,18,5-HTP,2,2/9
690,16,,19,5-HTP,2,2/9
691,16,0.587755102,20,5-HTP,2,2/9
692,16,,21,5-HTP,2,2/9
693,16,,22,5-HTP,2,2/9
694,16,,23,5-HTP,2,2/9
695,16,,24,5-HTP,2,2/9
696,16,,25,5-HTP,2,2/9
697,16,,26,5-HTP,2,2/9
698,16,,27,5-HTP,2,2/9
699,16,,28,5-HTP,2,2/9
700,16,,29,5-HTP,2,2/9
701,16,,30,5-HTP,2,2/9
702,16,,31,5-HTP,2,2/9
703,16,,32,5-HTP,2,2/9
704,16,0.4292343387,33,5-HTP,2,2/9
705,16,,34,5-HTP,2,2/9
706,16,,35,5-HTP,2,2/9
707,16,,36,5-HTP,2,2/9
708,16,0.3755656109,37,5-HTP,2,2/9
709,16,0.7686567164,38,5-HTP,2,2/9
710,16,,39,5-HTP,2,2/9
711,16,,40,5-HTP,2,2/9
712,16,,41,5-HTP,2,2/9
713,16,,42,5-HTP,2,2/9
714,16,,43,5-HTP,2,2/9
715,16,,44,5-HTP,2,2/9
716,16,,45,5-HTP,2,2/9
717,16,,46,5-HTP,2,2/9
718,16,,47,5-HTP,2,2/9
719,16,,48,5-HTP,2,2/9
720,16,,49,5-HTP,2,2/9
721,16,,50,5-HTP,2,2/9
722,16,,51,5-HTP,2,2/9
723,16,,52,5-HTP,2,2/9
724,16,,53,5-HTP,2,2/9
725,16,,54,5-HTP,2,2/9
726,16,,55,5-HTP,2,2/9
727,16,,56,5-HTP,2,2/9
728,16,,57,5-HTP,2,2/9
729,16,,58,5-HTP,2,2/9
730,16,,59,5-HTP,2,2/9
731,16,,60,5-HTP,2,2/9
732,16,,61,5-HTP,2,2/9
733,16,,62,5-HTP,2,2/9
734,16,,63,5-HTP,2,2/9
735,16,,64,5-HTP,2,2/9
736,16,,65,5-HTP,2,2/9
737,16,0.5123966942,66,5-HTP,2,2/9
738,16,,67,5-HTP,2,2/9
739,16,,68,5-HTP,2,2/9
740,16,,69,5-HTP,2,2/9
741,16,,70,5-HTP,2,2/9
742,16,,71,5-HTP,2,2/9
743,16,0.5387596899,72,5-HTP,2,2/9
744,16,,73,5-HTP,2,2/9
745,16,,74,5-HTP,2,2/9
746,16,,75,5-HTP,2,2/9
747,16,0.45384615380000004,76,5-HTP,2,2/9
748,16,,77,5-HTP,2,2/9
749,16,,78,5-HTP,2,2/9
750,16,,79,5-HTP,2,2/9
751,16,0.3502304147,80,5-HTP,2,2/9
752,16,0.4398976982,81,5-HTP,2,2/9
753,16,,82,5-HTP,2,2/9
754,16,,83,5-HTP,2,2/9
755,16,0.5028901734000001,84,5-HTP,2,2/9
756,16,,85,5-HTP,2,2/9
757,16,0.49541284399999996,86,5-HTP,2,2/9
758,16,,87,5-HTP,2,2/9
759,16,,88,5-HTP,2,2/9
760,16,0.6578947368,89,5-HTP,2,2/9
761,16,,90,5-HTP,2,2/9
762,16,,91,5-HTP,2,2/9
763,16,,92,5-HTP,2,2/9
764,16,,93,5-HTP,2,2/9
765,16,,94,5-HTP,2,2/9
766,16,,95,5-HTP,2,2/9
767,16,,96,5-HTP,2,2/9
768,17,,1,5-HTP,2,2/10
769,17,,2,5-HTP,2,2/10
770,17,,3,5-HTP,2,2/10
771,17,,4,5-HTP,2,2/10
772,17,,5,5-HTP,2,2/10
773,17,0.43223443219999996,6,5-HTP,2,2/10
774,17,,7,5-HTP,2,2/10
775,17,0.3445945946,8,5-HTP,2,2/10
776,17,,9,5-HTP,2,2/10
777,17,,10,5-HTP,2,2/10
778,17,,11,5-HTP,2,2/10
779,17,,12,5-HTP,2,2/10
780,17,0.5736434109,13,5-HTP,2,2/10
781,17,,14,5-HTP,2,2/10
782,17,0.6534296029,15,5-HTP,2,2/10
783,17,,16,5-HTP,2,2/10
784,17,,17,5-HTP,2,2/10
785,17,,18,5-HTP,2,2/10
786,17,,19,5-HTP,2,2/10
787,17,0.6086956522,20,5-HTP,2,2/10
788,17,,21,5-HTP,2,2/10
789,17,,22,5-HTP,2,2/10
790,17,,23,5-HTP,2,2/10
791,17,,24,5-HTP,2,2/10
792,17,,25,5-HTP,2,2/10
793,17,,26,5-HTP,2,2/10
794,17,,27,5-HTP,2,2/10
795,17,,28,5-HTP,2,2/10
796,17,,29,5-HTP,2,2/10
797,17,,30,5-HTP,2,2/10
798,17,,31,5-HTP,2,2/10
799,17,,32,5-HTP,2,2/10
800,17,0.5731225296,33,5-HTP,2,2/10
801,17,,34,5-HTP,2,2/10
802,17,,35,5-HTP,2,2/10
803,17,,36,5-HTP,2,2/10
804,17,0.34615384619999995,37,5-HTP,2,2/10
805,17,0.432038835,38,5-HTP,2,2/10
806,17,,39,5-HTP,2,2/10
807,17,,40,5-HTP,2,2/10
808,17,,41,5-HTP,2,2/10
809,17,,42,5-HTP,2,2/10
810,17,,43,5-HTP,2,2/10
811,17,,44,5-HTP,2,2/10
812,17,,45,5-HTP,2,2/10
813,17,,46,5-HTP,2,2/10
814,17,,47,5-HTP,2,2/10
815,17,,48,5-HTP,2,2/10
816,17,,49,5-HTP,2,2/10
817,17,,50,5-HTP,2,2/10
818,17,,51,5-HTP,2,2/10
819,17,,52,5-HTP,2,2/10
820,17,,53,5-HTP,2,2/10
821,17,,54,5-HTP,2,2/10
822,17,,55,5-HTP,2,2/10
823,17,,56,5-HTP,2,2/10
824,17,,57,5-HTP,2,2/10
825,17,,58,5-HTP,2,2/10
826,17,,59,5-HTP,2,2/10
827,17,,60,5-HTP,2,2/10
828,17,,61,5-HTP,2,2/10
829,17,0.7438016529000001,62,5-HTP,2,2/10
830,17,,63,5-HTP,2,2/10
831,17,,64,5-HTP,2,2/10
832,17,,65,5-HTP,2,2/10
833,17,0.49,66,5-HTP,2,2/10
834,17,,67,5-HTP,2,2/10
835,17,,68,5-HTP,2,2/10
836,17,,69,5-HTP,2,2/10
837,17,,70,5-HTP,2,2/10
838,17,,71,5-HTP,2,2/10
839,17,,72,5-HTP,2,2/10
840,17,,73,5-HTP,2,2/10
841,17,,74,5-HTP,2,2/10
842,17,,75,5-HTP,2,2/10
843,17,0.5789473684,76,5-HTP,2,2/10
844,17,,77,5-HTP,2,2/10
845,17,,78,5-HTP,2,2/10
846,17,,79,5-HTP,2,2/10
847,17,,80,5-HTP,2,2/10
848,17,0.4564564565,81,5-HTP,2,2/10
849,17,,82,5-HTP,2,2/10
850,17,,83,5-HTP,2,2/10
851,17,0.2987012987,84,5-HTP,2,2/10
852,17,,85,5-HTP,2,2/10
853,17,,86,5-HTP,2,2/10
854,17,,87,5-HTP,2,2/10
855,17,,88,5-HTP,2,2/10
856,17,0.5135135135,89,5-HTP,2,2/10
857,17,,90,5-HTP,2,2/10
858,17,,91,5-HTP,2,2/10
859,17,,92,5-HTP,2,2/10
860,17,,93,5-HTP,2,2/10
861,17,,94,5-HTP,2,2/10
862,17,,95,5-HTP,2,2/10
863,17,,96,5-HTP,2,2/10
0,1,0.5170278638,1,Control,2,1/25
1,1,0.5721925134,2,Control,2,1/25
2,1,0.5973072214999999,3,Control,2,1/25
3,1,0.6905829595999999,4,Control,2,1/25
4,1,0.4725274725,5,Control,2,1/25
5,1,0.4485294118,6,Control,2,1/25
6,1,0.4574898785,7,Control,2,1/25
7,1,0.41651376149999997,8,Control,2,1/25
8,1,0.3333333333,9,Control,2,1/25
9,1,0.4633204633,10,Control,2,1/25
10,1,0.5732758621,11,Control,2,1/25
11,1,0.5350318471,12,Control,2,1/25
12,1,0.5178268251,13,Control,2,1/25
13,1,0.20833333329999998,14,Control,2,1/25
14,1,0.5480225989,15,Control,2,1/25
15,1,0.3232044199,16,Control,2,1/25
16,1,0.6349206349000001,17,Control,2,1/25
17,1,0.4785714286,18,Control,2,1/25
18,1,0.9626168223999999,19,Control,2,1/25
19,1,0.4429223744,20,Control,2,1/25
20,1,0.5092348285,21,Control,2,1/25
21,1,0.7579051383,22,Control,2,1/25
22,1,0.465631929,23,Control,2,1/25
23,1,0.41975308640000003,24,Control,2,1/25
24,1,0.5026954178,25,Control,2,1/25
25,1,0.5107142857,26,Control,2,1/25
26,1,0.6411960133,27,Control,2,1/25
27,1,,28,Control,2,1/25
28,1,0.40758293840000004,29,Control,2,1/25
29,1,0.42996742670000004,30,Control,2,1/25
30,1,0.41355140189999995,31,Control,2,1/25
31,1,0.5012345679,32,Control,2,1/25
32,1,0.5523255814,33,Control,2,1/25
33,1,0.6,34,Control,2,1/25
34,1,0.4140127389,35,Control,2,1/25
35,1,0.5817091454,36,Control,2,1/25
36,1,0.4756554307,37,Control,2,1/25
37,1,0.5081555834,38,Control,2,1/25
38,1,0.5967957276,39,Control,2,1/25
39,1,0.47175572520000003,40,Control,2,1/25
40,1,0.5302325581,41,Control,2,1/25
